x,y
164987,12
164999,2
165001,36
165037,4
165041,6
165047,2
165049,10
165059,20
165079,4
165083,6
165089,14
165103,30
165133,28
165161,12
165173,8
165181,22
165203,8
165211,18
165229,4
165233,14
165247,40
165287,6
165293,18
165311,2
165313,4
165317,14
165331,12
165343,6
165349,18
165367,12
165379,4
165383,8
165391,6
165397,40
165437,6
165443,6
165449,8
165457,6
165463,6
165469,10
165479,32
165511,12
165523,4
165527,6
165533,8
165541,10
165551,2
165553,6
165559,10
165569,18
165587,2
165589,12
165601,10
165611,6
165617,36
165653,14
165667,6
165673,28
165701,2
165703,4
165707,2
165709,4
165713,6
165719,2
165721,28
165749,30
165779,20
165799,12
165811,6
165817,12
165829,4
165833,24
165857,20
165877,6
165883,4
165887,14
165901,30
165931,10
165941,6
165947,14
165961,22
165983,30
166013,8
166021,6
166027,4
166031,12
166043,20
166063,18
166081,18
166099,48
166147,4
166151,6
166157,12
166169,14
166183,6
166189,18
166207,12
166219,18
166237,10
166247,12
166259,14
166273,16
166289,8
166297,4
166301,2
166303,16
166319,30
166349,2
166351,6
166357,6
166363,30
166393,6
166399,4
166403,6
166409,8
166417,12
166429,28
166457,14
166471,16
166487,54
166541,20
166561,6
166567,4
166571,26
166597,4
166601,2
166603,6
166609,4
166613,6
166619,8
166627,4
166631,12
166643,14
166657,10
166667,2
166669,10
166679,14
166693,10
166703,20
166723,16
166739,2
166741,40
166781,2
166783,16
166799,8
166807,16
166823,18
166841,2
166843,4
166847,2
166849,4
166853,8
166861,6
166867,4
166871,38
166909,10
166919,12
166931,18
166949,18
166967,6
166973,6
166979,8
166987,22
167009,8
167017,4
167021,2
167023,10
167033,6
167039,8
167047,4
167051,20
167071,6
167077,4
167081,6
167087,12
167099,8
167107,6
167113,4
167117,2
167119,30
167149,10
167159,14
167173,4
167177,14
167191,6
167197,16
167213,8
167221,28
167249,12
167261,6
167267,2
167269,40
167309,2
167311,6
167317,12
167329,10
167339,2
167341,40
167381,12
167393,14
167407,6
167413,10
167423,6
167429,8
167437,4
167441,2
167443,6
167449,22
167471,12
167483,8
167491,30
167521,16
167537,6
167543,50
167593,4
167597,14
167611,10
167621,2
167623,4
167627,6
167633,8
167641,22
167663,14
167677,6
167683,28
167711,18
167729,18
167747,12
167759,12
167771,6
167777,2
167779,22
167801,8
167809,52
167861,2
167863,10
167873,6
167879,8
167887,4
167891,8
167899,12
167911,6
167917,36
167953,18
167971,16
167987,26
168013,10
168023,6
168029,8
168037,6
168043,24
168067,4
168071,12
168083,6
168089,20
168109,18
168127,16
168143,8
168151,42
168193,4
168197,14
168211,16
168227,20
168247,6
168253,10
168263,6
168269,8
168277,4
168281,12
168293,30
168323,8
168331,16
168347,6
168353,38
168391,18
168409,24
168433,16
168449,2
168451,6
168457,6
168463,18
168481,10
168491,8
168499,24
168523,4
168527,6
168533,8
168541,18
168559,40
168599,2
168601,16
168617,12
168629,2
168631,12
168643,30
168673,4
168677,20
168697,16
168713,6
168719,12
168731,6
168737,6
168743,18
168761,8
168769,12
168781,22
168803,48
168851,12
168863,6
168869,18
168887,6
168893,6
168899,2
168901,12
168913,24
168937,6
168943,34
168977,14
168991,12
169003,4
169007,2
169009,10
169019,30
169049,14
169063,4
169067,2
169069,10
169079,14
169093,4
169097,14
169111,18
169129,22
169151,8
169159,18
169177,4
169181,18
169199,18
169217,2
169219,22
169241,2
169243,6
169249,10
169259,24
169283,24
169307,6
169313,6
169319,2
169321,6
169327,12
169339,4
169343,18
169361,8
169369,4
169373,26
169399,10
169409,18
169427,30
169457,14
169471,12
169483,6
169489,4
169493,8
169501,22
169523,8
169531,22
169553,14
169567,16
169583,8
169591,16
169607,20
169627,6
169633,6
169639,10
169649,8
169657,4
169661,6
169667,14
169681,10
169691,2
169693,16
169709,24
169733,18
169751,2
169753,16
169769,8
169777,6
169783,6
169789,28
169817,6
169823,8
169831,6
169837,6
169843,16
169859,30
169889,2
169891,18
169909,4
169913,6
169919,14
169933,4
169937,6
169943,8
169951,6
169957,30
169987,4
169991,12
170003,18
170021,8
170029,18
170047,10
170057,6
170063,18
170081,18
170099,2
170101,10
170111,12
170123,18
170141,26
170167,12
170179,10
170189,8
170197,10
170207,6
170213,14
170227,4
170231,8
170239,4
170243,6
170249,14
170263,4
170267,12
170279,14
170293,6
170299,28
170327,14
170341,6
170347,4
170351,2
170353,10
170363,6
170369,2
170371,12
170383,6
170389,4
170393,20
170413,28
170441,6
170447,26
170473,10
170483,14
170497,6
170503,6
170509,28
170537,2
170539,12
170551,6
170557,22
170579,24
170603,6
170609,18
170627,6
170633,8
170641,6
170647,22
170669,20
170689,12
170701,6
170707,4
170711,30
170741,8
170749,10
170759,2
170761,6
170767,6
170773,4
170777,24
170801,8
170809,4
170813,14
170827,10
170837,6
170843,8
170851,6
170857,16
170873,8
170881,6
170887,12
170899,22
170921,6
170927,26
170953,4
170957,14
170971,36
171007,16
171023,6
171029,14
171043,4
171047,2
171049,4
171053,24
171077,2
171079,12
171091,12
171103,28
171131,30
171161,2
171163,4
171167,2
171169,10
171179,24
171203,30
171233,18
171251,2
171253,10
171263,8
171271,22
171293,6
171299,18
171317,12
171329,12
171341,42
171383,18
171401,2
171403,24
171427,12
171439,10
171449,18
171467,2
171469,4
171473,8
171481,10
171491,26
171517,12
171529,10
171539,2
171541,12
171553,6
171559,12
171571,12
171583,34
171617,12
171629,8
171637,4
171641,12
171653,6
171659,12
171671,2
171673,6
171679,18
171697,10
171707,6
171713,6
171719,14
171733,24
171757,4
171761,2
171763,30
171793,6
171799,4
171803,8
171811,12
171823,4
171827,24
171851,12
171863,6
171869,8
171877,4
171881,8
171889,28
171917,6
171923,6
171929,8
171937,10
171947,54
172001,8
172009,12
172021,6
172027,4
172031,18
172049,20
172069,10
172079,14
172093,4
172097,30
172127,20
172147,6
172153,4
172157,12
172169,2
172171,10
172181,18
172199,14
172213,4
172217,2
172219,4
172223,20
172243,16
172259,20
172279,4
172283,14
172297,10
172307,6
172313,8
172321,10
172331,12
172343,8
172351,6
172357,16
172373,26
172399,12
172411,10
172421,2
172423,4
172427,6
172433,6
172439,2
172441,48
172489,18
172507,10
172517,2
172519,22
172541,12
172553,8
172561,12
172573,10
172583,6
172589,8
172597,6
172603,4
172607,12
172619,14
172633,10
172643,6
172649,8
172657,6
172663,10
172673,8
172681,6
172687,22
172709,8
172717,4
172721,20
172741,10
172751,8
172759,28
172787,14
172801,6
172807,22
172829,20
172849,4
172853,6
172859,8
172867,4
172871,6
172877,6
172883,50
172933,36
172969,4
172973,8
172981,6
172987,6
172993,6
172999,22
173021,2
173023,16
173039,14
173053,6
173059,22
173081,6
173087,12
173099,38
173137,4
173141,8
173149,28
173177,6
173183,6
173189,2
173191,16
173207,2
173209,10
173219,30
173249,14
173263,4
173267,6
173273,18
173291,2
173293,4
173297,12
173309,38
173347,10
173357,2
173359,70
173429,2
173431,42
173473,10
173483,8
173491,6
173497,4
173501,30
173531,8
173539,4
173543,6
173549,12
173561,12
173573,26
173599,18
173617,12
173629,18
173647,4
173651,8
173659,10
173669,2
173671,12
173683,4
173687,12
173699,8
173707,6
173713,16
173729,12
173741,2
173743,30
173773,4
173777,2
173779,4
173783,24
173807,12
173819,8
173827,12
173839,12
173851,10
173861,6
173867,24
173891,6
173897,12
173909,8
173917,6
173923,10
173933,36
173969,8
173977,4
173981,12
173993,14
174007,10
174017,2
174019,28
174047,2
174049,12
174061,6
174067,4
174071,6
174077,2
174079,12
174091,10
174101,20
174121,16
174137,6
174143,6
174149,8
174157,12
174169,28
174197,24
174221,20
174241,16
174257,2
174259,4
174263,18
174281,8
174289,10
174299,12
174311,18
174329,2
174331,6
174337,10
174347,20
174367,22
174389,18
174407,6
174413,18
174431,12
174443,14
174457,10
174467,2
174469,12
174481,6
174487,4
174491,36
174527,6
174533,36
174569,2
174571,12
174583,16
174599,14
174613,4
174617,14
174631,6
174637,12
174649,4
174653,6
174659,14
174673,6
174679,24
174703,18
174721,16
174737,12
174749,12
174761,2
174763,4
174767,6
174773,26
174799,22
174821,8
174829,22
174851,8
174859,18
174877,16
174893,8
174901,6
174907,10
174917,12
174929,2
174931,12
174943,16
174959,30
174989,2
174991,12
175003,10
175013,26
175039,22
175061,6
175067,2
175069,10
175079,2
175081,22
175103,26
175129,12
175141,70
175211,18
175229,32
175261,6
175267,10
175277,14
175291,12
175303,6
175309,18
175327,6
175333,16
175349,12
175361,30
175391,2
175393,10
175403,8
175411,22
175433,14
175447,6
175453,10
175463,18
175481,12
175493,6
175499,20
175519,4
175523,20
175543,30
175573,28
175601,20
175621,10
175631,2
175633,16
175649,14
175663,10
175673,14
175687,4
175691,8
175699,10
175709,14
175723,4
175727,26
175753,4
175757,2
175759,22
175781,2
175783,28
175811,18
175829,8
175837,6
175843,10
175853,6
175859,14
175873,18
175891,6
175897,12
175909,10
175919,18
175937,2
175939,10
175949,12
175961,2
175963,16
175979,12
175991,2
175993,24
176017,4
176021,2
176023,18
176041,6
176047,4
176051,2
176053,10
176063,18
176081,6
176087,2
176089,34
176123,6
176129,24
176153,6
176159,2
176161,18
176179,12
176191,10
176201,6
176207,6
176213,8
176221,6
176227,10
176237,6
176243,18
176261,38
176299,4
176303,14
176317,4
176321,6
176327,2
176329,4
176333,14
176347,6
176353,4
176357,12
176369,14
176383,6
176389,12
176401,12
176413,4
176417,2
176419,12
176431,28
176459,2
176461,6
176467,22
176489,8
176497,6
176503,4
176507,2
176509,12
176521,10
176531,6
176537,12
176549,2
176551,6
176557,16
176573,18
176591,6
176597,2
176599,10
176609,2
176611,18
176629,12
176641,10
176651,26
176677,22
176699,12
176711,2
176713,28
176741,6
176747,6
176753,24
176777,2
176779,10
176789,2
176791,6
176797,10
176807,2
176809,10
176819,30
176849,8
176857,30
176887,12
176899,4
176903,18
176921,2
176923,4
176927,6
176933,18
176951,26
176977,6
176983,6
176989,18
177007,4
177011,2
177013,6
177019,24
177043,48
177091,10
177101,8
177109,4
177113,14
177127,4
177131,36
177167,6
177173,36
177209,2
177211,6
177217,6
177223,16
177239,18
177257,12
177269,14
177283,18
177301,18
177319,4
177323,14
177337,10
177347,32
177379,4
177383,26
177409,12
177421,6
177427,4
177431,2
177433,34
177467,6
177473,8
177481,6
177487,6
177493,18
177511,22
177533,6
177539,14
177553,36
177589,12
177601,22
177623,24
177647,30
177677,2
177679,12
177691,48
177739,4
177743,18
177761,2
177763,24
177787,4
177791,6
177797,14
177811,12
177823,16
177839,2
177841,42
177883,4
177887,2
177889,4
177893,14
177907,6
177913,4
177917,12
177929,14
177943,6
177949,4
177953,14
177967,12
177979,22
178001,20
178021,16
178037,2
178039,28
178067,2
178069,22
178091,2
178093,10
178103,14
178117,10
178127,14
178141,10
178151,18
178169,14
178183,4
178187,20
178207,16
178223,8
178231,16
178247,2
178249,10
178259,2
178261,28
178289,12
178301,6
178307,20
178327,6
178333,16
178349,2
178351,10
178361,32
178393,4
178397,6
178403,14
178417,22
178439,2
178441,6
178447,22
178469,12
178481,6
178487,2
178489,12
178501,12
178513,18
178531,6
178537,22
178559,2
178561,6
178567,4
178571,26
178597,4
178601,2
178603,6
178609,4
178613,8
178621,6
178627,12
178639,4
178643,38
178681,10
178691,2
178693,4
178697,56
178753,4
178757,24
178781,12
178793,6
178799,8
178807,6
178813,4
178817,2
178819,12
178831,22
178853,6
178859,14
178873,4
178877,12
178889,8
178897,6
178903,4
178907,2
178909,12
178921,10
178931,2
178933,6
178939,12
178951,22
178973,14
178987,34
179021,8
179029,4
179033,8
179041,10
179051,6
179057,26
179083,6
179089,10
179099,8
179107,4
179111,8
179119,24
179143,18
179161,6
179167,6
179173,30
179203,6
179209,4
179213,20
179233,10
179243,18
179261,8
179269,12
179281,6
179287,30
179317,4
179321,6
179327,24
179351,6
179357,12
179369,12
179381,2
179383,10
179393,14
179407,4
179411,18
179429,8
179437,4
179441,12
179453,8
179461,10
179471,8
179479,4
179483,14
179497,22
179519,8
179527,6
179533,16
179549,14
179563,10
179573,6
179579,2
179581,10
179591,2
179593,10
179603,20
179623,10
179633,18
179651,6
179657,2
179659,12
179671,16
179687,2
179689,4
179693,24
179717,2
179719,18
179737,6
179743,6
179749,30
179779,22
179801,6
179807,6
179813,6
179819,2
179821,6
179827,6
179833,16
179849,48
179897,2
179899,4
179903,6
179909,8
179917,6
179923,16
179939,8
179947,4
179951,2
179953,4
179957,12
179969,12
179981,8
179989,10
179999,2
180001,6
180007,16
180023,20
180043,10
180053,18
180071,2
180073,4
180077,20
180097,40
180137,24
180161,18
180179,2
180181,30
180211,10
180221,12
180233,6
180239,2
180241,6
180247,12
180259,4
180263,18
180281,6
180287,2
180289,18
180307,4
180311,6
180317,14
180331,6
180337,10
180347,14
180361,10
180371,8
180379,12
180391,22
180413,6
180419,18
180437,26
180463,10
180473,18
180491,6
180497,6
180503,8
180511,22
180533,6
180539,2
180541,6
180547,16
180563,6
180569,48
180617,6
180623,6
180629,18
180647,20
180667,12
180679,22
180701,30
180731,18
180749,2
180751,22
180773,6
180779,14
180793,4
180797,2
180799,12
180811,36
180847,24
180871,12
180883,24
180907,42
180949,10
180959,42
181001,2
181003,16
181019,12
181031,8
181039,22
181061,2
181063,18
181081,6
181087,36
181123,18
181141,16
181157,26
181183,10
181193,6
181199,2
181201,10
181211,2
181213,6
181219,24
181243,10
181253,20
181273,4
181277,6
181283,14
181297,4
181301,2
181303,58
181361,26
181387,10
181397,2
181399,10
181409,12
181421,18
181439,18
181457,2
181459,40
181499,2
181501,12
181513,10
181523,14
181537,12
181549,4
181553,50
181603,4
181607,2
181609,10
181619,20
181639,28
181667,2
181669,24
181693,18
181711,6
181717,4
181721,8
181729,10
181739,12
181751,6
181757,2
181759,4
181763,14
181777,10
181787,2
181789,24
181813,24
181837,34
181871,2
181873,16
181889,2
181891,12
181903,10
181913,6
181919,8
181927,4
181931,12
181943,14
181957,10
181967,14
181981,16
181997,12
182009,2
182011,16
182027,2
182029,12
182041,6
182047,10
182057,2
182059,30
182089,10
182099,2
182101,6
182107,4
182111,12
182123,6
182129,2
182131,10
182141,18
182159,8
182167,10
182177,2
182179,22
182201,8
182209,24
182233,6
182239,4
182243,18
182261,18
182279,18
182297,12
182309,24
182333,6
182339,2
182341,12
182353,34
182387,2
182389,28
182417,6
182423,8
182431,12
182443,10
182453,14
182467,4
182471,2
182473,16
182489,14
182503,6
182509,10
182519,18
182537,12
182549,12
182561,18
182579,8
182587,6
182593,6
182599,4
182603,14
182617,10
182627,12
182639,2
182641,12
182653,4
182657,2
182659,22
182681,6
182687,14
182701,10
182711,2
182713,34
182747,26
182773,6
182779,10
182789,14
182803,10
182813,8
182821,18
182839,12
182851,6
182857,10
182867,20
182887,6
182893,6
182899,22
182921,6
182927,2
182929,4
182933,20
182953,4
182957,12
182969,12
182981,18
182999,24
183023,14
183037,4
183041,6
183047,12
183059,8
183067,22
183089,2
183091,28
183119,32
183151,16
183167,24
183191,12
183203,44
183247,12
183259,4
183263,20
183283,6
183289,10
183299,2
183301,6
183307,10
183317,2
183319,10
183329,14
183343,6
183349,12
183361,12
183373,4
183377,6
183383,6
183389,8
183397,40
183437,2
183439,12
183451,10
183461,12
183473,6
183479,8
183487,10
183497,2
183499,4
183503,6
183509,2
183511,12
183523,4
183527,42
183569,2
183571,6
183577,4
183581,6
183587,6
183593,18
183611,26
183637,24
183661,22
183683,8
183691,6
183697,10
183707,2
183709,4
183713,48
183761,2
183763,34
183797,12
183809,14
183823,6
183829,42
183871,6
183877,4
183881,26
183907,10
183917,2
183919,24
183943,6
183949,10
183959,12
183971,2
183973,6
183979,24
184003,4
184007,6
184013,18
184031,8
184039,4
184043,14
184057,16
184073,8
184081,6
184087,24
184111,6
184117,16
184133,20
184153,4
184157,24
184181,6
184187,2
184189,10
184199,12
184211,20
184231,10
184241,18
184259,12
184271,2
184273,6
184279,12
184291,18
184309,12
184321,12
184333,4
184337,14
184351,18
184369,40
184409,8
184417,24
184441,6
184447,16
184463,14
184477,10
184487,2
184489,22
184511,6
184517,6
184523,30
184553,6
184559,8
184567,4
184571,6
184577,30
184607,2
184609,18
184627,4
184631,2
184633,16
184649,2
184651,18
184669,18
184687,6
184693,10
184703,8
184711,10
184721,6
184727,6
184733,20
184753,24
184777,46
184823,6
184829,2
184831,6
184837,6
184843,16
184859,20
184879,22
184901,2
184903,10
184913,36
184949,8
184957,10
184967,2
184969,24
184993,4
184997,2
184999,22
185021,6
185027,24
185051,6
185057,6
185063,6
185069,2
185071,6
185077,12
185089,10
185099,24
185123,8
185131,6
185137,12
185149,4
185153,8
185161,6
185167,10
185177,6
185183,6
185189,32
185221,12
185233,10
185243,24
185267,24
185291,8
185299,4
185303,6
185309,14
185323,4
185327,32
185359,4
185363,6
185369,2
185371,30
185401,28
185429,12
185441,26
185467,10
185477,6
185483,8
185491,28
185519,8
185527,4
185531,2
185533,6
185539,4
185543,8
185551,6
185557,10
185567,2
185569,24
185593,6
185599,22
185621,20
185641,10
185651,26
185677,4
185681,2
185683,10
185693,6
185699,8
185707,4
185711,12
185723,14
185737,10
185747,2
185749,4
185753,14
185767,22
185789,8
185797,16
185813,6
185819,2
185821,10
185831,2
185833,16
185849,20
185869,4
185873,20
185893,4
185897,6
185903,14
185917,6
185923,24
185947,4
185951,6
185957,2
185959,12
185971,16
185987,6
185993,14
186007,6
186013,6
186019,4
186023,14
186037,4
186041,8
186049,22
186071,26
186097,6
186103,4
186107,6
186113,6
186119,30
186149,8
186157,4
186161,2
186163,24
186187,4
186191,20
186211,16
186227,2
186229,10
186239,8
186247,6
186253,6
186259,12
186271,12
186283,16
186299,2
186301,10
186311,6
186317,26
186343,34
186377,2
186379,12
186391,6
186397,22
186419,18
186437,14
186451,18
186469,10
186479,2
186481,70
186551,18
186569,12
186581,2
186583,4
186587,14
186601,18
186619,10
186629,18
186647,2
186649,4
186653,18
186671,8
186679,10
186689,12
186701,6
186707,2
186709,18
186727,6
186733,10
186743,14
186757,4
186761,2
186763,10
186773,20
186793,6
186799,42
186841,18
186859,10
186869,2
186871,6
186877,6
186883,6
186889,28
186917,30
186947,12
186959,44
187003,6
187009,18
187027,16
187043,6
187049,18
187067,2
187069,4
187073,8
187081,10
187091,20
187111,12
187123,4
187127,2
187129,4
187133,6
187139,2
187141,22
187163,8
187171,6
187177,4
187181,8
187189,4
187193,18
187211,6
187217,2
187219,4
187223,14
187237,36
187273,4
187277,26
187303,34
187337,2
187339,10
187349,12
187361,6
187367,6
187373,6
187379,8
187387,6
187393,16
187409,8
187417,6
187423,10
187433,8
187441,22
187463,6
187469,2
187471,6
187477,30
187507,6
187513,18
187531,16
187547,12
187559,14
187573,24
187597,34
187631,2
187633,4
187637,2
187639,12
187651,10
187661,8
187669,18
187687,12
187699,12
187711,10
187721,30
187751,12
187763,24
187787,6
187793,30
187823,20
187843,18
187861,10
187871,6
187877,6
187883,14
187897,10
187907,2
187909,12
187921,6
187927,4
187931,20
187951,12
187963,10
187973,14
187987,24
188011,6
188017,4
188021,8
188029,78
188107,30
188137,6
188143,4
188147,12
188159,12
188171,8
188179,10
188189,8
188197,52
188249,12
